gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
CERS2,2276.1909607149905,1.8827314227724417,0.3867442963155842,4.868155628172803,1.1264460782877093e-6,1.8929939577176385e-5
SLC35A1,518.8048196368454,2.3324623361760364,0.47941203817332406,4.86525608548188,1.1430870401054839e-6,1.9194560157013838e-5
SRA1,248.1615887021013,1.6119932998378217,0.33152100943718865,4.862416721565988,1.159611712981055e-6,1.9441615125448e-5
CD24,17632.18706474776,1.6734361420390103,0.3442068700029086,4.861716275520211,1.1637234123359244e-6,1.9495319616494094e-5
RPL41,4550.457561368604,2.5062666519567127,0.515660835326417,4.860300570180452,1.1720766359990512e-6,1.9595344398674053e-5
UQCRFS1,589.5883814276006,1.6088970471815411,0.3310880755566165,4.859423114156878,1.1772829021437696e-6,1.96457939968937e-5
SELENOF,418.76295524224673,2.023687901032216,0.4167936658498572,4.855371054897977,1.2016152500646802e-6,2.0036257394240896e-5
ZWINT,585.2612177559474,1.6569976035333864,0.34144279155858054,4.852928937142606,1.2165129124770817e-6,2.023749387733192e-5
NAIF1,55.1963436279318,2.5006606669411133,0.5153960588437624,4.851920429021297,1.2227168218635042e-6,2.032494422710364e-5
TIMM50,328.77995205077684,1.655664928467906,0.3412614849327179,4.8516020751487146,1.224681510874824e-6,2.034184614812208e-5
PEX11B,161.64109275501116,2.1157090716197122,0.43625228179309267,4.849737548474666,1.2362493745870037e-6,2.0486418207441777e-5
SIGMAR1,323.4435812586345,2.0952518443447636,0.4323970650094588,4.845666203351611,1.2618752205042284e-6,2.0862744400632313e-5
IMMT,857.0129176361716,1.5698277956130458,0.3247507003790164,4.8339473749583926,1.3385198430563775e-6,2.2011215196927094e-5
ZNF174,100.78048477683254,1.7963639537712615,0.371787346413046,4.831697396649826,1.3537390522109106e-6,2.2227421622376544e-5
DRAM2,198.61941509056246,2.1161390395345134,0.43812247913901636,4.830017039283351,1.365213671661302e-6,2.239868913903023e-5
ADAMTS15,99.43103083559127,2.490674823289757,0.5160852240521023,4.826092101095122,1.392381368796749e-6,2.2757428921841762e-5
LCMT2,194.9276677872991,3.3423165390888916,0.6926147828318472,4.825650017782451,1.3954737664240604e-6,2.2773282910616226e-5
WDR5B,92.86189043782818,1.902144382202751,0.3942193400309909,4.8250914885434515,1.399390154160343e-6,2.281984248349617e-5
RETSAT,484.53304827942924,1.6042500856552895,0.3330711523478523,4.816538671532398,1.4606986652745642e-6,2.3657806307012942e-5
SLC25A44,412.30208408389177,1.7431382164573757,0.3619941842778455,4.815376302066348,1.469227542807193e-6,2.3760077670416247e-5
RFC2,353.21978944667393,1.6686241362376144,0.34705677508740723,4.807928431356416,1.5250233839951278e-6,2.4551440727547433e-5
RNPEP,891.2766517550294,1.9885790097036364,0.4138989234961572,4.80450394242714,1.551356445184302e-6,2.488199500273178e-5
TMEM218,59.161656058628864,2.092529814007519,0.43618001814364904,4.79739952993073,1.6073878793447613e-6,2.56846938873705e-5
ARF4,714.8745924832224,1.297472949959852,0.27046198447094766,4.797247023450807,1.6086117465962887e-6,2.568512506097943e-5
MAD2L1,318.14607214549017,1.5036706710621806,0.31386884569394125,4.790761146547291,1.6614981975640401e-06,2.6392117927257068e-5
PPP2R5D,495.87435421746886,1.733761215153538,0.3619181120754243,4.790479275025118,1.6638340908206968e-6,2.6409674252227924e-5
DCTN5,665.2237562086676,1.4290990238088566,0.2989493313972378,4.780405485871112,1.7494198869041563e-6,2.7645471850488363e-5
HDAC3,538.9533445155396,1.4881464599744427,0.31140733155994516,4.778777855099979,1.7636391669169535e-6,2.7829188619145457e-5
HSD17B12,611.6408433121189,1.3246779559333821,0.2771959836579446,4.778849745413387,1.7630087823393417e-6,2.7829188619145457e-5
IFNAR2-IL10RB,38.32549003177948,3.5319251105934337,0.7392528111245109,4.777695880818989,1.7731528767377532e-6,2.7958751458333712e-5
TMEM87A,553.2715215116532,1.3296005254581433,0.2785520001881767,4.773257864096927,1.8126945451637345e-6,2.8489136784030298e-5
RBM15B,308.23141150181294,1.3778534471978399,0.28887038749313,4.769798175420831,1.844105881157098e-6,2.8928736995344535e-5
SUCLG1,418.62117923566666,1.3648127003357016,0.28619399496048187,4.768837656863336,1.8529189998535886e-6,2.90457572950022e-5
RPS7,2291.5477481364137,1.9843785702916859,0.4161984346195076,4.767866491631144,1.8618709432630307e-6,2.9164781344835502e-5
SEC24D,773.9470267188154,1.4624572545596815,0.3067786604583103,4.767141405386057,1.8685816754200363e-6,2.9248550513868692e-5
PIGU,171.1777672498586,1.8927290273680188,0.3972026800199642,4.765146668378185,1.8871632510361326e-6,2.9447783697018103e-5
TEX264,116.40317095435562,1.6291030502094779,0.3422785187521967,4.7595830908363785,1.9399325143690767e-6,3.0167356346637962e-5
PSMB7,885.7175762833241,1.545850737522299,0.32511694732827573,4.754752867316476,1.986893134755329e-6,3.083060496879925e-5
PRPF19,847.1994352525486,1.6461905837164945,0.34628184509575455,4.753903812835716,1.9952599134516993e-6,3.093806195279875e-5
UBE2I,1011.6951679935808,1.2731518971228124,0.26797597494774855,4.750992686456533,2.0242045442701485e-6,3.131898307140403e-5
THNSL2,241.4845884122564,2.089686425871803,0.44023946048800167,4.746704040467893,2.0675814162139904e-6,3.194405845352933e-5
ATP2C1,679.1873608928292,1.2355012059786272,0.2605273183290308,4.7423096123004695,2.1129536992623793e-6,3.2574702863628346e-5
WDR77,138.99862480791435,2.123101045232306,0.448146896015647,4.737511436781609,2.1635865025580167e-6,3.328356010386741e-5
STK16,99.6912778343174,2.1477867607275223,0.4535110279537407,4.7359085630583655,2.180758994256301e-6,3.3499705094302225e-5
AIG1,210.81856669802596,1.4181072559871974,0.29952141330357485,4.734577205503164,2.1951220213350287e-6,3.367213622433861e-5
