gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
SNORA23,176.2384846743391,-10.617981100775683,1.181209645799104,-8.9890741567662,2.4932177129459324e-19,2.4210159330235162e-17
CASC3,1649.5516657515861,-2.031388508888949,0.22645162811097186,-8.970518453916673,2.951219903094769e-19,2.827374067875614e-17
ANKRD12,1324.3271958045361,-3.3769027311847157,0.37722591012041196,-8.951937395039476,3.4929704951976184e-19,3.3315176367529284e-17
SNORA14B,76.30373337517318,-7.1539746949109535,0.8013315888323442,-8.927608488934434,4.353171429146362e-19,4.115377042708411e-17
NDUFC2-KCTD14,222.12284948978524,-5.706979550848409,0.6398477042946736,-8.919277997784505,4.693378857964596e-19,4.417539925084221e-17
BRD4,1295.9338025320785,-3.1107185154614845,0.34959644078716673,-8.898026846203736,5.684826988441725e-19,5.3041907466069314e-17
UBN2,755.6803350833787,-2.7665981349502156,0.31285757402447445,-8.842995550217328,9.318594166447524e-19,8.473603000506943e-17
SNORA22C,126.72832066815187,-10.075431792328622,1.1493815169426687,-8.765959469340576,1.8519264084769563e-18,1.6490597811583187e-16
SNORA16A,56.83009155067254,-10.65017704121808,1.226535073678463,-8.683141044860191,3.849865014206071e-18,3.3721674777494803e-16
SNORA24B,49.341600119012185,-10.445793959751922,1.2040367960426133,-8.675643463791804,4.1121862673508474e-18,3.5872974511117556e-16
SCARNA1,37.5894239693149,-10.059951870479345,1.164129676902328,-8.641607606163097,5.54275103669198e-18,4.757897489896396e-16
SNORA62,53.80190808528472,-9.62260372465247,1.1161966415638245,-8.620885752864224,6.643817144911984e-18,5.657790314675047e-16
SCGB3A2,31.932885600057546,-6.392951890052977,0.7422076976694238,-8.613427090728411,7.090832873418013e-18,5.990916278092541e-16
SNORA73A,66.32300625503999,-10.878868995122641,1.2702828774757577,-8.564131019966657,1.0889395909077401e-17,9.092857440031169e-16
OR5AS1,45.32933017562834,-4.156170985391045,0.4856235649472216,-8.558421142192193,1.1442370514121584e-17,9.517568652443768e-16
SNORA7A,42.63180850696891,-10.242197128193364,1.2039796338125845,-8.506952144829802,1.785651906213867e-17,1.4738496118211378e-15
SCARNA5,163.1502776103439,-9.846789326354047,1.1598002339657694,-8.490073581623944,2.0650630839806918e-17,1.6979407579396801e-15
VTRNA1-3,92.43120523480724,-6.541345343760502,0.772598529925894,-8.466681064469451,2.524842110091677e-17,2.052390594036643e-15
SNHG27,82.26576389928903,-6.4944488523271,0.768015577788797,-8.456142088973438,2.7636881874471286e-17,2.238065981230769e-15
SNORA63C,54.32509128336295,-10.592809077116481,1.2669794586058531,-8.360679413676127,6.235808644434915e-17,4.919869614322547e-15
AGO2,956.4893718820429,-2.787476485763832,0.33390416382633537,-8.348133350063906,6.9350250907418e-17,5.451488587813884e-15
SCARNA22,44.24205638978089,-10.285427541466454,1.2370973889901755,-8.31416154702444,9.24032106533914e-17,7.237127374532041e-15
RBM28,710.2729673571363,-2.42220087015334,0.2916684052584992,-8.304639194658735,1.0012322922185143e-16,7.784943837322216e-15
TERC,37.79302009086889,-10.058856447787749,1.2171945060502873,-8.263968000010161,1.4090840141380733e-16,1.0799622479786805e-14
SNORA67,33.25361444725331,-9.876822805787066,1.2010418835558556,-8.223545690634305,1.9757345184133461e-16,1.498207164846304e-14
RNVU1-28,27.647755206504275,-9.62144938286416,1.1773721075322183,-8.17196986518629,3.033943264110246e-16,2.2765182674058e-14
DDX11L5,24.38263696290504,-4.386007630254703,0.5383167186703299,-8.147634056561289,3.711133848248877e-16,2.7653101522021145e-14
SNORA68,66.86781091273495,-10.612020939760507,1.3026923273258832,-8.14622203352073,3.75470436660604e-16,2.7880953531960424e-14
SNORA53,48.25031913830955,-7.643344507814761,0.9553810512799868,-8.00030992615404,1.2410643321412788e-15,8.818953830381405e-14
SLC45A4,269.2247052702582,-3.5728028623520935,0.44880641000020316,-7.960676992894277,1.7110051260514593e-15,1.2038744263955513e-13
ARHGAP11B,100.92820901360042,-3.4245470631023918,0.43162993264866883,-7.93398882716007,2.122171975761334e-15,1.4882944640470008e-13
KIAA1328,232.62656846155772,-2.743353957464985,0.34631644892724545,-7.921523698810252,2.3461752702927284e-15,1.6400300097876858e-13
SNORA84,35.45748468561843,-9.966975433876398,1.2612164194597784,-7.902668630135334,2.729946369170223e-15,1.895943335999773e-13
SMG1,2698.9612392923527,-2.4095030475581694,0.30571381492105354,-7.881564162157313,3.2330802385848727e-15,2.2309293221875039e-13
ANKRD36,508.9445253056291,-3.524687350247156,0.448438438921516,-7.85991352285488,3.8439874913440715e-15,2.627132852364451e-13
NIFK,695.9732274942,-2.1595879219965046,0.27483833611385183,-7.857666264948915,3.913563464465918e-15,2.666192760236146e-13
CCEPR,31.45759229852691,-5.252987085721116,0.6705013118192776,-7.834417313022305,4.710219262388163e-15,3.1886847120141953e-13
